year,state_bill_number,state_bill_id
2004,SB 215,19046
2004,SB 216,19126
2004,SB 217,19181
2004,SB 218,19221
2004,SC 1,18892
2004,SC 2,19056
2004,SC 3,19105
2004,SC 4,18540
2004,SC 5,19165
2004,SC 6,19171
2004,SC 7,19176
2004,SC 8,19175
2004,SC 9,19174
2004,SC 10,19185
2004,SC 11,19189
2004,SC 12,19187
2004,SC 13,19200
2004,SC 14,19218
2004,SC 15,19195
2004,SCR 1,18463
2004,SCR 2,18867
2004,SCR 3,18858
2004,SCR 4,19144
2004,SCR 5,19170
2004,SJR 1,18537
2004,SJR 2,18459
2004,SJR 3,18999
2004,SJR 4,18964
2004,SJR 5,18698
2005,HB 1001,19284
2005,HB 1002,19300
2005,HB 1003,19282
2005,HB 1004,19297
2005,HB 1005,19298
2005,HB 1006,19340
2005,HB 1007,19431
2005,HB 1008,19430
2005,HB 1009,19354
2005,HB 1010,19356
2005,HB 1011,19455
2005,HB 1012,19454
2005,HB 1013,19474
2005,HB 1014,19475
2005,HB 1015,19473
2005,HB 1016,19477
2005,HB 1017,19476
2005,HB 1018,19536
2005,HB 1019,19551
2005,HB 1020,19528
2005,HB 1021,19525
2005,HB 1022,19526
2005,HB 1023,19478
2005,HB 1024,19501
2005,HB 1025,19496
2005,HB 1026,19500
2005,HB 1027,19503
2005,HB 1028,19502
2005,HB 1029,19504
2005,HB 1030,19489
2005,HB 1031,19490
2005,HB 1032,19491
2005,HB 1033,19459
2005,HB 1034,19465
2005,HB 1035,19462
2005,HB 1036,19464
2005,HB 1037,19572
2005,HB 1038,19567
2005,HB 1039,19570
2005,HB 1040,19571
2005,HB 1041,19575
2005,HB 1042,19578
2005,HB 1043,19461
2005,HB 1044,19460
2005,HB 1045,19530
2005,HB 1046,19467
2005,HB 1047,19468
2005,HB 1048,19543
2005,HB 1049,19544
2005,HB 1050,19545
2005,HB 1051,19546
2005,HB 1052,19606
2005,HB 1053,19614
2005,HB 1054,19587
2005,HB 1055,19588
2005,HB 1056,19616
2005,HB 1057,19615
2005,HB 1058,19617
2005,HB 1059,19582
2005,HB 1060,19573
2005,HB 1061,19558
2005,HB 1062,19591
2005,HB 1063,19613
2005,HB 1064,19612
2005,HB 1065,19235
2005,HB 1066,19640
2005,HB 1067,19565
2005,HB 1068,19623
2005,HB 1069,19626
2005,HB 1070,19532
2005,HB 1071,19531
2005,HB 1072,19533
2005,HB 1073,19301
2005,HB 1074,19555
2005,HB 1075,19714
2005,HB 1076,19488
2005,HB 1077,19535
2005,HB 1078,19679
2005,HB 1079,19505
2005,HB 1080,19653
2005,HB 1081,19648
2005,HB 1082,19712
2005,HB 1083,19691
2005,HB 1084,19690
2005,HB 1085,19410
2005,HB 1086,19411
2005,HB 1087,19412
2005,HB 1088,19527
2005,HB 1089,19598
2005,HB 1090,19644
2005,HB 1091,19637
2005,HB 1092,19443
2005,HB 1093,19680
2005,HB 1094,19253
2005,HB 1095,19577
2005,HB 1096,19376
2005,HB 1097,19381
2005,HB 1098,19748
2005,HB 1099,19727
2005,HB 1100,19741
2005,HB 1101,19517
2005,HB 1102,19665
2005,HB 1103,19839
2005,HB 1104,19670
2005,HB 1105,19668
2005,HB 1106,19524
2005,HB 1107,19694
2005,HB 1108,19693
2005,HB 1109,19767
2005,HB 1110,19422
2005,HB 1111,19836
2005,HB 1112,19852
2005,HB 1113,19581
2005,HB 1114,19506
2005,HB 1115,19590
2005,HB 1116,19722
2005,HB 1117,19823
2005,HB 1118,19726
2005,HB 1119,19580
2005,HB 1120,19385
2005,HB 1121,19230
2005,HB 1122,19779
2005,HB 1123,19299
2005,HB 1124,19777
2005,HB 1125,19692
2005,HB 1126,19547
2005,HB 1127,19378
2005,HB 1128,19745
2005,HB 1129,19885
2005,HB 1130,19884
2005,HB 1131,19638
2005,HB 1132,19398
2005,HB 1133,19397
2005,HB 1134,19760
2005,HB 1135,19423
2005,HB 1136,19358
2005,HB 1137,19646
2005,HB 1138,19251
2005,HB 1139,19783
2005,HB 1140,19808
2005,HB 1141,19765
2005,HB 1142,19843
2005,HB 1143,19865
2005,HB 1144,19858
2005,HB 1145,19857
2005,HB 1146,19833
2005,HB 1147,19791
2005,HB 1148,19603
2005,HB 1149,19903
2005,HB 1150,19758
2005,HB 1151,19912
2005,HB 1152,19901
2005,HB 1153,19810
2005,HB 1154,19931
2005,HB 1155,19635
2005,HB 1156,19704
2005,HB 1157,19541
2005,HB 1158,19853
2005,HB 1159,19782
2005,HB 1160,19805
2005,HB 1161,19868
2005,HB 1162,19713
2005,HB 1163,19724
2005,HB 1164,19911
2005,HB 1165,19806
2005,HB 1166,19772
2005,HB 1167,19636
2005,HB 1168,19392
2005,HB 1169,19715
2005,HB 1170,19949
2005,HB 1171,19650
2005,HB 1172,19719
2005,HB 1173,19720
2005,HB 1174,19774
2005,HB 1175,19781
2005,HB 1176,19749
2005,HB 1177,19618
2005,HB 1178,19519
2005,HB 1179,19910
2005,HB 1180,19822
2005,HB 1181,19821
2005,HB 1182,19426
2005,HB 1183,19359
2005,HB 1184,19926
2005,HB 1185,19928
2005,HB 1186,19927
2005,HB 1187,19827
2005,HB 1188,19736
2005,HB 1189,19902
2005,HB 1190,19515
2005,HB 1191,19826
2005,HB 1192,19508
2005,HB 1193,19509
2005,HB 1194,19905
2005,HB 1195,19510
2005,HB 1196,19780
2005,HB 1197,19837
2005,HB 1198,19804
2005,HB 1199,19828
2005,HB 1200,19939
2005,HB 1201,19846
2005,HB 1202,19803
2005,HB 1203,19961
2005,HB 1204,19841
2005,HB 1205,19923
2005,HB 1206,19840
2005,HB 1207,19757
2005,HB 1208,19386
2005,HB 1209,19342
2005,HB 1210,19763
2005,HB 1211,19453
2005,HB 1212,19752
2005,HB 1213,19977
2005,HB 1214,19870
2005,HB 1215,19785
2005,HB 1216,19915
2005,HB 1217,19548
2005,HB 1218,19943
2005,HB 1219,19985
2005,HB 1220,19984
2005,HB 1221,19956
2005,HB 1222,19969
2005,HB 1223,19981
2005,HB 1224,19986
2005,HB 1225,19987
2005,HB 1226,19970
2005,HB 1227,19835
2005,HB 1228,19940
2005,HB 1229,19829
2005,HB 1230,19947
2005,HB 1231,19439
2005,HB 1232,19334
2005,HB 1233,19816
2005,HB 1234,19962
2005,HB 1235,19886
2005,HB 1236,19933
2005,HB 1237,19800
2005,HB 1238,19851
2005,HB 1239,19993
2005,HB 1240,19973
2005,HB 1241,19896
2005,HB 1242,19965
2005,HB 1243,19880
2005,HB 1244,19994
2005,HB 1245,19997
2005,HB 1246,20002
2005,HB 1247,19419
2005,HB 1248,19735
2005,HB 1249,20013
2005,HB 1250,19996
2005,HB 1251,19948
2005,HB 1252,20005
2005,HB 1253,19311
2005,HB 1254,19845
2005,HB 1255,19599
2005,HB 1256,19990
2005,HB 1257,19999
2005,HB 1258,19906
2005,HB 1259,19983
2005,HB 1260,20008
2005,HB 1261,20009
2005,HB 1262,20010
2005,HB 1263,20040
2005,HB 1264,20016
2005,HB 1265,20059
2005,HB 1266,20106
2005,HC 1001,19553
2005,HC 1002,19747
2005,HC 1003,19746
2005,HC 1004,19656
2005,HC 1005,19641
2005,HC 1006,19817
2005,HC 1007,19554
2005,HC 1008,19818
2005,HC 1009,19863
2005,HC 1010,19861
2005,HC 1011,19862
2005,HC 1012,20011
2005,HC 1013,20012
2005,HC 1014,19672
2005,HC 1015,19918
2005,HC 1016,20024
2005,HC 1017,20023
2005,HC 1018,20035
2005,HC 1019,20033
2005,HC 1020,20030
2005,HC 1021,20018
2005,HC 1022,20048
2005,HC 1023,20015
2005,HC 1024,20051
2005,HC 1025,20054
2005,HC 1026,20058
2005,HC 1027,20044
2005,HC 1028,20047
2005,HC 1029,20065
2005,HC 1030,20050
2005,HC 1031,20057
2005,HC 1032,20081
2005,HC 1033,20077
2005,HC 1034,20078
2005,HC 1035,20038
2005,HCR 1001,19662
2005,HCR 1002,19664
2005,HCR 1003,19657
2005,HCR 1004,19632
2005,HCR 1005,19633
2005,HCR 1006,19954
2005,HCR 1007,19549
2005,HCR 1008,19908
2005,HCR 1009,20004
2005,HCR 1010,20006
2005,HCR 1011,20028
2005,HCR 1012,19550
2005,HCR 1013,20034
2005,HCR 1014,20029
2005,HCR 1015,20061
2005,HCR 1016,20036
2005,HCR 1017,20049
2005,HCR 1018,20056
2005,HCR 1019,20074
2005,HCR 1020,19629
2005,HCR 1021,20053
2005,HCR 1022,20085
2005,HCR 1023,20095
2005,HJR 1001,19355
2005,HJR 1002,19859
2005,HJR 1003,19417
2005,SB 1,19283
2005,SB 2,19307
2005,SB 3,19285
2005,SB 4,19286
2005,SB 5,19229
2005,SB 6,19377
2005,SB 7,19432
2005,SB 8,19433
2005,SB 9,19371
2005,SB 10,19339
2005,SB 11,19295
2005,SB 12,19456
2005,SB 13,19482
2005,SB 14,19483
2005,SB 15,19484
2005,SB 16,19485
2005,SB 17,19557
2005,SB 18,19564
2005,SB 19,19520
2005,SB 20,19521
2005,SB 21,19522
2005,SB 22,19534
2005,SB 23,19560
2005,SB 24,19561
2005,SB 25,19563
2005,SB 26,19562
2005,SB 27,19604
2005,SB 28,19436
2005,SB 29,19457
2005,SB 30,19458
2005,SB 31,19479
2005,SB 32,19480
2005,SB 33,19481
2005,SB 34,19499
2005,SB 35,19498
2005,SB 36,19495
2005,SB 37,19492
2005,SB 38,19493
2005,SB 39,19538
2005,SB 40,19539
2005,SB 41,19540
2005,SB 42,19542
2005,SB 43,19523
2005,SB 44,19585
2005,SB 45,19586
2005,SB 46,19529
2005,SB 47,19568
2005,SB 48,19463
2005,SB 49,19469
2005,SB 50,19471
2005,SB 51,19470
2005,SB 52,19466
2005,SB 53,19569
2005,SB 54,19594
2005,SB 55,19597
2005,SB 56,19592
2005,SB 57,19596
2005,SB 58,19593
2005,SB 59,19607
2005,SB 60,19595
2005,SB 61,19584
2005,SB 62,19583
2005,SB 63,19608
2005,SB 64,19609
2005,SB 65,19610
2005,SB 66,19611
2005,SB 67,19537
2005,SB 68,19589
2005,SB 69,19446
2005,SB 70,19239
2005,SB 71,19310
2005,SB 72,19428
2005,SB 73,19325
2005,SB 74,19420
2005,SB 75,19337
2005,SB 76,19447
2005,SB 77,19487
2005,SB 78,19556
2005,SB 79,19778
2005,SB 80,19695
2005,SB 81,19370
2005,SB 82,19702
2005,SB 83,19703
2005,SB 84,19669
2005,SB 85,19786
2005,SB 86,19368
2005,SB 87,19659
2005,SB 88,19658
2005,SB 89,19424
2005,SB 90,19494
2005,SB 91,19627
2005,SB 92,19784
2005,SB 93,19766
2005,SB 94,19797
2005,SB 95,19737
2005,SB 96,19751
2005,SB 97,19708
2005,SB 98,19775
2005,SB 99,19794
2005,SB 100,19819
2005,SB 101,19241
2005,SB 102,19605
2005,SB 103,19807
2005,SB 104,19620
2005,SB 105,19687
2005,SB 106,19709
2005,SB 107,19894
2005,SB 108,19731
2005,SB 109,19773
2005,SB 110,19372
2005,SB 111,19685
2005,SB 112,19842
2005,SB 113,19795
2005,SB 114,19673
2005,SB 115,19729
2005,SB 116,19790
2005,SB 117,19711
2005,SB 118,19789
2005,SB 119,19888
2005,SB 120,19382
2005,SB 121,19750
2005,SB 122,19434
2005,SB 123,19717
2005,SB 124,19891
2005,SB 125,19733
2005,SB 126,19924
2005,SB 127,19900
2005,SB 128,19642
2005,SB 129,19849
2005,SB 130,19813
2005,SB 131,19878
2005,SB 132,19877
2005,SB 133,19909
2005,SB 134,19375
2005,SB 135,19631
2005,SB 136,19689
2005,SB 137,19815
2005,SB 138,19701
2005,SB 139,19761
2005,SB 140,19860
2005,SB 141,19677
2005,SB 142,19898
2005,SB 143,19514
2005,SB 144,19937
2005,SB 145,19899
2005,SB 146,19938
2005,SB 147,19834
2005,SB 148,19811
2005,SB 149,19812
2005,SB 150,19914
2005,SB 151,19518
2005,SB 152,19628
2005,SB 153,19838
2005,SB 154,19666
2005,SB 155,19667
2005,SB 156,19856
2005,SB 157,19873
2005,SB 158,19723
2005,SB 159,19404
2005,SB 160,19753
2005,SB 161,19935
2005,SB 162,19904
2005,SB 163,19942
2005,SB 164,19809
2005,SB 165,19824
2005,SB 166,19830
2005,SB 167,19831
2005,SB 168,19825
2005,SB 169,19879
2005,SB 170,19925
2005,SB 171,19916
2005,SB 172,19950
2005,SB 173,19676
2005,SB 174,19624
2005,SB 175,19634
2005,SB 176,19721
2005,SB 177,19934
2005,SB 178,19958
2005,SB 179,19867
2005,SB 180,19844
2005,SB 181,19655
2005,SB 182,19960
2005,SB 183,19974
2005,SB 184,19976
2005,SB 185,19922
2005,SB 186,19929
2005,SB 187,19872
2005,SB 188,19871
2005,SB 189,19959
2005,SB 190,19979
2005,SB 191,19980
2005,SB 192,19855
2005,SB 193,19699
2005,SB 194,19874
2005,SB 195,19988
2005,SB 196,19957
2005,SB 197,19734
2005,SB 198,19444
2005,SB 199,19971
2005,SB 200,19998
2005,SB 201,19936
2005,SB 202,19743
2005,SB 203,19698
2005,SB 204,19442
2005,SB 205,19400
2005,SB 206,19850
2005,SB 207,19798
2005,SB 208,19995
2005,SB 209,19864
2005,SB 210,19968
2005,SB 211,19991
2005,SB 212,20003
2005,SB 213,20000
2005,SB 214,19788
2005,SB 215,19930
2005,SB 216,19866
2005,SB 217,19881
2005,SB 218,19847
2005,SB 219,20007
2005,SB 220,19907
2005,SB 221,19989
2005,SB 222,20070
2005,SB 223,20098
2005,SB 224,20100
2005,SB 225,20099
2005,SC 1,19552
2005,SC 2,19645
2005,SC 3,19755
2005,SC 4,19744
2005,SC 5,19654
2005,SC 6,19792
2005,SC 7,19576
2005,SC 8,20021
2005,SC 9,20025
2005,SC 10,20019
2005,SC 11,20039
2005,SC 12,20043
2005,SC 13,20041
2005,SC 14,20045
2005,SC 15,20046
2005,SC 16,20031
2005,SC 17,20060
2005,SC 18,20068
2005,SC 19,20042
2005,SC 20,20076
2005,SC 21,20075
2005,SC 22,20080
2005,SC 23,20082
2005,SCR 1,19728
2005,SCR 2,19883
2005,SCR 3,19427
2005,SCR 4,20017
2005,SCR 5,19895
2005,SCR 6,20037
2005,SCR 7,20063
2006,HB 1001,20267
2006,HB 1002,20272
2006,HB 1003,20269
2006,HB 1004,20231
2006,HB 1005,20232
2006,HB 1006,20229
2006,HB 1007,20230
2006,HB 1008,20237
2006,HB 1009,20172
2006,HB 1010,20155
2006,HB 1011,20441
2006,HB 1012,20440
2006,HB 1013,20438
2006,HB 1014,20439
2006,HB 1015,20442
2006,HB 1016,20426
2006,HB 1017,20424
2006,HB 1018,20443
2006,HB 1019,20444
2006,HB 1020,20465
2006,HB 1021,20483
2006,HB 1022,20481
2006,HB 1023,20478
2006,HB 1024,20479
2006,HB 1025,20477
2006,HB 1026,20491
2006,HB 1027,20455
2006,HB 1028,20458
2006,HB 1029,20459
2006,HB 1030,20460
2006,HB 1031,20461
2006,HB 1032,20462
2006,HB 1033,20463
2006,HB 1034,20357
2006,HB 1035,20361
2006,HB 1036,20362
2006,HB 1037,20360
2006,HB 1038,20356
2006,HB 1039,20446
2006,HB 1040,20448
2006,HB 1041,20406
2006,HB 1042,20352
2006,HB 1043,20346
2006,HB 1044,20344
2006,HB 1045,20345
2006,HB 1046,20400
2006,HB 1047,20354
2006,HB 1048,20350
2006,HB 1049,20399
2006,HB 1050,20349
2006,HB 1051,20445
2006,HB 1052,20450
2006,HB 1053,20490
2006,HB 1054,20503
2006,HB 1055,20284
2006,HB 1056,20124
2006,HB 1057,20130
2006,HB 1058,20266
2006,HB 1059,20245
2006,HB 1060,20309
2006,HB 1061,20127
2006,HB 1062,20195
2006,HB 1063,20283
2006,HB 1064,20189
2006,HB 1065,20497
2006,HB 1066,20185
2006,HB 1067,20633
2006,HB 1068,20219
2006,HB 1069,20220
2006,HB 1070,20194
2006,HB 1071,20287
2006,HB 1072,20318
2006,HB 1073,20625
2006,HB 1074,20627
2006,HB 1075,20170
2006,HB 1076,20576
2006,HB 1077,20184
2006,HB 1078,20305
2006,HB 1079,20492
2006,HB 1080,20277
2006,HB 1081,20537
2006,HB 1082,20500
2006,HB 1083,20295
2006,HB 1084,20292
2006,HB 1085,20285
2006,HB 1086,20129
2006,HB 1087,20568
2006,HB 1088,20308
2006,HB 1089,20489
2006,HB 1090,20539
2006,HB 1091,20613
2006,HB 1092,20412
2006,HB 1093,20711
2006,HB 1094,20303
2006,HB 1095,20302
2006,HB 1096,20319
2006,HB 1097,20314
2006,HB 1098,20615
2006,HB 1099,20710
2006,HB 1100,20238
2006,HB 1101,20641
2006,HB 1102,20395
2006,HB 1103,20369
2006,HB 1104,20550
2006,HB 1105,20552
2006,HB 1106,20617
2006,HB 1107,20573
2006,HB 1108,20228
2006,HB 1109,20683
2006,HB 1110,20580
2006,HB 1111,20679
2006,HB 1112,20375
2006,HB 1113,20709
2006,HB 1114,20665
2006,HB 1115,20632
2006,HB 1116,20631
2006,HB 1117,20191
2006,HB 1118,20724
2006,HB 1119,20556
2006,HB 1120,20557
2006,HB 1121,20193
2006,HB 1122,20583
2006,HB 1123,20517
2006,HB 1124,20663
2006,HB 1125,20677
2006,HB 1126,20645
2006,HB 1127,20151
2006,HB 1128,20521
2006,HB 1129,20123
2006,HB 1130,20392
2006,HB 1131,20198
2006,HB 1132,20668
2006,HB 1133,20511
2006,HB 1134,20422
2006,HB 1135,20676
2006,HB 1136,20571
2006,HB 1137,20570
2006,HB 1138,20304
2006,HB 1139,20394
2006,HB 1140,20606
2006,HB 1141,20574
2006,HB 1142,20596
2006,HB 1143,20713
2006,HB 1144,20162
2006,HB 1145,20523
2006,HB 1146,20544
2006,HB 1147,20702
2006,HB 1148,20743
2006,HB 1149,20562
2006,HB 1150,20560
2006,HB 1151,20594
2006,HB 1152,20376
2006,HB 1153,20707
2006,HB 1154,20538
2006,HB 1155,20513
2006,HB 1156,20323
2006,HB 1157,20289
2006,HB 1158,20148
2006,HB 1159,20669
2006,HB 1160,20278
2006,HB 1161,20365
2006,HB 1162,20614
2006,HB 1163,20559
2006,HB 1164,20740
2006,HB 1165,20514
2006,HB 1166,20506
2006,HB 1167,20468
2006,HB 1168,20525
2006,HB 1169,20548
2006,HB 1170,20681
2006,HB 1171,20735
2006,HB 1172,20746
2006,HB 1173,20726
2006,HB 1174,20698
2006,HB 1175,20566
2006,HB 1176,20567
2006,HB 1177,20429
2006,HB 1178,20747
2006,HB 1179,20612
2006,HB 1180,20180
2006,HB 1181,20143
2006,HB 1182,20569
2006,HB 1183,20575
2006,HB 1184,20649
2006,HB 1185,20757
2006,HB 1186,20780
2006,HB 1187,20390
2006,HB 1188,20736
2006,HB 1189,20644
2006,HB 1190,20703
2006,HB 1191,20758
2006,HB 1192,20759
2006,HB 1193,20290
2006,HB 1194,20728
2006,HB 1195,20487
2006,HB 1196,20379
2006,HB 1197,20421
2006,HB 1198,20739
2006,HB 1199,20782
2006,HB 1200,20755
2006,HB 1201,20754
2006,HB 1202,20619
2006,HB 1203,20776
2006,HB 1204,20732
2006,HB 1205,20648
2006,HB 1206,20368
2006,HB 1207,20604
2006,HB 1208,20784
2006,HB 1209,20738
2006,HB 1210,20515
2006,HB 1211,20652
2006,HB 1212,20789
2006,HB 1213,20300
2006,HB 1214,20301
2006,HB 1215,20667
2006,HB 1216,20670
2006,HB 1217,20662
2006,HB 1218,20650
2006,HB 1219,20750
2006,HB 1220,20788
2006,HB 1221,20744
2006,HB 1222,20591
2006,HB 1223,20745
2006,HB 1224,20800
2006,HB 1225,20370
2006,HB 1226,20774
2006,HB 1227,20801
2006,HB 1228,20785
2006,HB 1229,20484
2006,HB 1230,20717
2006,HB 1231,20720
2006,HB 1232,20749
2006,HB 1233,20685
2006,HB 1234,20771
2006,HB 1235,20761
2006,HB 1236,20802
2006,HB 1237,20793
2006,HB 1238,20799
2006,HB 1239,20773
2006,HB 1240,20768
2006,HB 1241,20792
2006,HB 1242,20790
2006,HB 1243,20772
2006,HB 1244,20762
2006,HB 1245,20765
2006,HB 1246,20766
2006,HB 1247,20769
2006,HB 1248,20873
2006,HC 1001,20529
2006,HC 1002,20600
2006,HC 1003,20531
2006,HC 1004,20154
2006,HC 1005,20404
2006,HC 1006,20217
2006,HC 1007,20816
2006,HC 1008,20813
2006,HC 1009,20818
2006,HC 1010,20829
2006,HC 1011,20815
2006,HC 1012,20832
2006,HC 1013,20833
2006,HC 1014,20820
2006,HC 1015,20821
2006,HC 1016,20819
2006,HC 1017,20839
2006,HC 1018,20842
2006,HC 1019,20843
2006,HC 1020,20844
2006,HC 1021,20845
2006,HC 1022,20838
2006,HC 1023,20836
2006,HC 1024,20846
2006,HC 1025,20853
2006,HC 1026,20856
2006,HC 1027,20854
2006,HC 1028,20855
2006,HC 1029,20851
2006,HC 1030,20858
2006,HC 1031,20862
2006,HC 1032,20866
2006,HC 1033,20860
2006,HC 1034,20857
2006,HC 1035,20868
2006,HC 1036,20869
2006,HCR 1001,20687
2006,HCR 1002,20680
2006,HCR 1003,20806
2006,HCR 1004,20781
2006,HCR 1005,20810
2006,HCR 1006,20824
2006,HCR 1007,20413
2006,HCR 1008,20809
2006,HCR 1009,20847
2006,HCR 1010,20721
2006,HJR 1001,20259
2006,HJR 1002,20260
2006,HJR 1003,20201
2006,HJR 1004,20313
2006,HJR 1005,20469
2006,SB 1,20280
2006,SB 2,20250
2006,SB 3,20271
2006,SB 4,20211
2006,SB 5,20326
2006,SB 6,20327
2006,SB 7,20328
2006,SB 8,20329
2006,SB 9,20330
2006,SB 10,20331
2006,SB 11,20268
2006,SB 12,20270
2006,SB 13,20274
2006,SB 14,20386
2006,SB 15,20383
2006,SB 16,20164
2006,SB 17,20249
2006,SB 18,20338
2006,SB 19,20434
2006,SB 20,20432
2006,SB 21,20435
2006,SB 22,20437
2006,SB 23,20433
2006,SB 24,20430
2006,SB 25,20470
2006,SB 26,20453
2006,SB 27,20454
2006,SB 28,20482
2006,SB 29,20486
2006,SB 30,20485
2006,SB 31,20456
2006,SB 32,20355
2006,SB 33,20358
2006,SB 34,20359
2006,SB 35,20449
2006,SB 36,20447
2006,SB 37,20409
2006,SB 38,20411
2006,SB 39,20471
2006,SB 40,20472
2006,SB 41,20407
2006,SB 42,20408
2006,SB 43,20410
2006,SB 44,20340
2006,SB 45,20342
2006,SB 46,20473
2006,SB 47,20377
2006,SB 48,20348
2006,SB 49,20353
2006,SB 50,20382
2006,SB 51,20351
2006,SB 52,20401
2006,SB 53,20498
2006,SB 54,20388
2006,SB 55,20363
2006,SB 56,20371
2006,SB 57,20415
2006,SB 58,20416
2006,SB 59,20417
2006,SB 60,20420
2006,SB 61,20186
2006,SB 62,20518
2006,SB 63,20534
2006,SB 64,20457
2006,SB 65,20508
2006,SB 66,20577
2006,SB 67,20389
2006,SB 68,20335
2006,SB 69,20336
2006,SB 70,20373
2006,SB 71,20520
2006,SB 72,20218
2006,SB 73,20134
2006,SB 74,20590
2006,SB 75,20589
2006,SB 76,20578
2006,SB 77,20527
2006,SB 78,20634
2006,SB 79,20208
2006,SB 80,20131
2006,SB 81,20542
2006,SB 82,20403
2006,SB 83,20381
2006,SB 84,20643
2006,SB 85,20646
2006,SB 86,20261
2006,SB 87,20601
2006,SB 88,20524
2006,SB 89,20312
2006,SB 90,20374
2006,SB 91,20651
2006,SB 92,20597
2006,SB 93,20397
2006,SB 94,20396
2006,SB 95,20427
2006,SB 96,20582
2006,SB 97,20657
2006,SB 98,20558
2006,SB 99,20495
2006,SB 100,20605
2006,SB 101,20206
2006,SB 102,20466
2006,SB 103,20655
2006,SB 104,20212
2006,SB 105,20425
2006,SB 106,20135
2006,SB 107,20209
2006,SB 108,20364
2006,SB 109,20599
2006,SB 110,20493
2006,SB 111,20545
2006,SB 112,20584
2006,SB 113,20276
2006,SB 114,20691
2006,SB 115,20240
2006,SB 116,20216
2006,SB 117,20213
2006,SB 118,20334
2006,SB 119,20297
2006,SB 120,20282
2006,SB 121,20684
2006,SB 122,20708
2006,SB 123,20656
2006,SB 124,20636
2006,SB 125,20333
2006,SB 126,20602
2006,SB 127,20639
2006,SB 128,20616
2006,SB 129,20540
2006,SB 130,20682
2006,SB 131,20501
2006,SB 132,20699
2006,SB 133,20610
2006,SB 134,20674
2006,SB 135,20689
2006,SB 136,20672
2006,SB 137,20675
2006,SB 138,20585
2006,SB 139,20215
2006,SB 140,20419
2006,SB 141,20214
2006,SB 142,20398
2006,SB 143,20609
2006,SB 144,20504
2006,SB 145,20423
2006,SB 146,20688
2006,SB 147,20581
2006,SB 148,20385
2006,SB 149,20384
2006,SB 150,20661
2006,SB 151,20522
2006,SB 152,20549
2006,SB 153,20246
2006,SB 154,20255
2006,SB 155,20678
2006,SB 156,20623
2006,SB 157,20722
2006,SB 158,20748
2006,SB 159,20714
2006,SB 160,20742
2006,SB 161,20660
2006,SB 162,20737
2006,SB 163,20693
2006,SB 164,20694
2006,SB 165,20593
2006,SB 166,20553
2006,SB 167,20598
2006,SB 168,20509
2006,SB 169,20178
2006,SB 170,20718
2006,SB 171,20778
2006,SB 172,20715
2006,SB 173,20729
2006,SB 174,20666
2006,SB 175,20587
2006,SB 176,20530
2006,SB 177,20239
2006,SB 178,20510
2006,SB 179,20727
2006,SB 180,20622
2006,SB 181,20725
2006,SB 182,20752
2006,SB 183,20753
2006,SB 184,20505
2006,SB 185,20320
2006,SB 186,20690
2006,SB 187,20476
2006,SB 188,20366
2006,SB 189,20770
2006,SB 190,20372
2006,SB 191,20741
2006,SB 192,20803
2006,SB 193,20777
2006,SB 194,20730
2006,SB 195,20775
2006,SB 196,20712
2006,SB 197,20686
2006,SB 198,20763
2006,SB 199,20760
2006,SB 200,20798
2006,SB 201,20795
2006,SB 202,20796
2006,SB 203,20767
2006,SB 204,20787
2006,SB 205,20791
2006,SB 206,20347
2006,SB 207,20794
2006,SB 208,20764
2006,SB 209,20565
2006,SB 210,20877
2006,SC 1,20533
2006,SC 2,20716
2006,SC 3,20822
2006,SC 4,20807
2006,SC 5,20834
2006,SC 6,20837
2006,SC 7,20835
2006,SC 8,20841
2006,SC 9,20852
2006,SC 10,20863
2006,SC 11,20865
2006,SC 12,20861
2006,SC 13,20859
2006,SCR 1,20378
2006,SCR 2,20756
2006,SCR 3,20811
2006,SCR 4,20664
2006,SCR 5,20332
2006,SCR 6,20827
2006,SCR 7,20840
2006,SJR 1,20325
2006,SJR 2,20647
2006,SR 1,20317
2007,HB 1001,20965
2007,HB 1002,20940
2007,HB 1003,20903
2007,HB 1004,21013
2007,HB 1005,20966
2007,HB 1006,20956
2007,HB 1007,20959
2007,HB 1008,21076
2007,HB 1009,21077
2007,HB 1010,21107
2007,HB 1011,21108
2007,HB 1012,21109
2007,HB 1013,21133
2007,HB 1014,21134
2007,HB 1015,21239
2007,HB 1016,21240
2007,HB 1017,21189
2007,HB 1018,21190
2007,HB 1019,21191
2007,HB 1020,21220
2007,HB 1021,21172
2007,HB 1022,21174
2007,HB 1023,21175
2007,HB 1024,21176
2007,HB 1025,21178
2007,HB 1026,21179
2007,HB 1027,21180
2007,HB 1028,21136
2007,HB 1029,21137
2007,HB 1030,21139
2007,HB 1031,21143
2007,HB 1032,21230
2007,HB 1033,21121
2007,HB 1034,21122
2007,HB 1035,21124
2007,HB 1036,21126
2007,HB 1037,21132
2007,HB 1038,21207
2007,HB 1039,21199
2007,HB 1040,21200
2007,HB 1041,21201
2007,HB 1042,21214
2007,HB 1043,21156
2007,HB 1044,21151
2007,HB 1045,21149
2007,HB 1046,21152
2007,HB 1047,21153
2007,HB 1048,21111
2007,HB 1049,21150
2007,HB 1050,21157
2007,HB 1051,21161
2007,HB 1052,21166
2007,HB 1053,21165
2007,HB 1054,21162
2007,HB 1055,21147
2007,HB 1056,21261
2007,HB 1057,21278
2007,HB 1058,21281
2007,HB 1059,21282
